POINT_X,POINT_Y,ORC_0_20cm,CLY_0_20cm
29.940731,-2.586413,,
29.490414,-2.405879,,
29.956994,-1.381337,,
29.616677,-2.614249,,
29.240257,-1.066255,,
28.869619,-1.424841,,
28.87204,-1.400555,,
29.017812,-1.101739,,
29.024019,-1.528363,,
29.094179,-2.157359,,
29.16353,-1.065821,,
29.046541,-2.084275,,
29.096131,-2.335987,,
29.18735,-1.118414,,
29.226051,-1.053632,,
29.407258,-1.961646,,
28.99822,-1.743776,,
29.895067,-2.789213,,
29.994374,-1.05095,,
29.284522,-2.184797,,
28.899919,-1.44702,,
28.981449,-2.56636,,
29.287724,-2.792362,,
28.988937,-1.850148,,
28.93573,-1.807986,,
29.093748,-1.065018,,
29.964122,-2.813978,,
29.945086,-1.290654,,
29.65858,-2.644927,,
29.976688,-1.3357,,
29.65745,-2.62199,,
28.96764,-2.455834,,
28.922674,-2.502372,,
29.892249,-1.458309,,
29.829025,-1.379403,,
28.922659,-1.76161,,
29.384244,-2.011045,,
29.798054,-1.524894,,
29.872701,-1.627131,,
29.749104,-1.68649,,
29.523341,-2.77648,,
29.812664,-1.848166,,
29.459724,-2.321043,,
29.515818,-2.391242,,
28.867113,-1.803175,,
29.79601,-1.556826,,
29.446419,-2.309609,,
29.922507,-1.093314,,
29.916751,-1.738019,,
29.826312,-1.141926,,
29.400616,-2.275846,,
29.412923,-2.278452,,
29.429738,-2.353835,,
29.758968,-1.827127,,
29.896498,-1.765621,,
29.930429,-1.672246,,
29.484843,-2.446311,,
29.493942,-2.772198,,
29.709733,-2.406144,,
29.596332,-2.4943,,
29.011488,-2.531478,,
29.608472,-2.520882,,
29.650989,-2.001336,,
29.701204,-2.391833,,
29.517201,-2.462411,,
29.532592,-1.818643,,
29.442674,-2.659361,,
29.432703,-2.388246,,
29.784983,-1.629885,,
29.627355,-2.055123,,
29.626057,-2.039454,,
29.689719,-2.361765,,
29.580747,-2.288616,,
29.517772,-2.338223,,
29.506125,-2.451711,,
29.633113,-2.025396,,
29.574224,-2.396781,,
29.779833,-2.780046,,
29.16168,-2.68833,,
29.456231,-2.144348,,
29.239113,-2.240224,,
29.463004,-2.127341,,
29.792736,-1.684329,,
29.437793,-1.164832,,
29.373298,-1.187163,,
29.455647,-2.448114,,
29.528599,-2.808855,,
29.135154,-2.576477,,
29.899746,-1.626711,,
29.572856,-1.808886,,
29.511814,-2.47162,,
29.494305,-2.561013,,
29.604964,-1.656175,,
29.053332,-2.558361,,
29.271766,-2.791662,,
29.420916,-2.172123,,
29.668657,-1.784778,,
29.581069,-1.916651,,
29.650952,-1.9087,,
29.284345,-2.814606,,
29.350297,-1.927201,,
29.343451,-2.250394,,
29.206559,-2.346133,,
29.473983,-1.872221,,
29.640891,-1.715115,,
29.584489,-2.470303,,
29.729024,-1.87653,,
29.651196,-2.020189,,
29.248921,-2.620168,,
28.930682,-1.555935,,
28.947422,-1.156079,,
29.542067,-2.42969,,
29.547193,-2.311984,,
28.954208,-1.707503,,
29.456935,-1.909434,,
29.280837,-1.697288,,
29.841224,-1.787226,,
28.919011,-1.91914,,
29.597718,-2.45603,,
29.535827,-2.12306,,
29.906158,-2.401139,,
28.898079,-1.135437,,
29.073251,-2.227481,,
29.278384,-2.550908,,
29.474233,-2.282504,,
29.538257,-2.306151,,
29.552332,-2.408852,,
29.585384,-2.44333,,
29.328258,-1.623109,,
29.491149,-1.366535,,
29.409131,-2.247596,,
29.928989,-1.454426,,
29.39523,-1.648116,,
29.69932,-2.095425,,
29.468235,-1.590336,,
29.889435,-1.387836,,
29.53995,-1.467397,,
29.080379,-1.519966,,
29.627647,-2.364066,,
29.603893,-1.442742,,
29.656424,-1.480242,,
29.693896,-1.716462,,
29.786542,-1.29044,,
29.442833,-1.60923,,
28.918158,-1.546294,,
29.189402,-1.589394,,
29.336246,-1.751054,,
29.172976,-1.602886,,
29.274021,-1.321551,,
29.233957,-1.274817,,
29.358619,-1.359117,,
29.254444,-1.499613,,
29.609794,-2.785174,,
29.89682,-2.763525,,
29.591092,-2.735136,,
29.921747,-2.550133,,
29.502029,-1.371467,,
29.588476,-1.346429,,
29.506947,-1.430512,,
29.688643,-1.37773,,
29.305119,-1.220325,,
29.416801,-1.742947,,
29.653444,-1.533674,,
29.418043,-1.409478,,
29.024167,-1.295065,,
29.376391,-1.44768,,
29.535539,-1.350822,,
29.499719,-1.322431,,
29.375798,-1.526049,,
29.389516,-1.444785,,
29.634611,-1.3614,,
29.424446,-2.612156,,
29.950859,-2.673357,,
28.909162,-1.392182,,
29.566085,-1.194523,,
28.928303,-1.849443,,
29.302239,-2.670916,,
29.362223,-1.239039,,
28.878367,-1.977941,,
29.108075,-2.451162,,
29.179043,-2.470184,,
29.95474,-2.733496,,
29.113355,-2.487744,,
29.135125,-2.473335,,
29.642272,-1.40164,,
29.699996,-1.286876,,
29.371392,-2.743618,,
29.243122,-2.519587,,
29.33027,-2.774367,,
29.140537,-1.549624,,
29.354718,-2.456582,,
29.374867,-2.588784,,
29.40447,-2.707593,,
29.697561,-1.426851,,
29.678869,-1.488515,,
29.332658,-1.565407,,
29.143525,-1.60495,,
29.595037,-1.451795,,
29.181889,-1.628101,,
29.373523,-1.566705,,
29.376479,-2.31245,,
29.322212,-1.56766,,
29.36464,-2.390014,,
29.853195,-1.28375,,
29.059083,-1.996562,,
29.329654,-2.415389,,
29.373801,-2.357645,,
29.332119,-2.546631,,
29.396584,-2.663944,,
29.359958,-2.550267,,
29.855278,-1.30153,,
29.689927,-1.291206,,
29.952248,-2.296626,,
29.984059,-2.169176,,
29.110668,-2.343584,,
29.739231,-1.227408,,
29.588676,-1.242758,,
28.893418,-2.171427,,
29.409434,-1.685642,,
29.451316,-1.687209,,
29.20353,-1.549777,,
29.42982,-1.69017,,
29.626389,-1.575072,,
29.496246,-1.617494,,
29.055392,-1.238105,,
29.349027,-1.539924,,
29.349158,-1.497027,,
29.34958,-1.753247,,
29.026766,-1.222533,,
29.273217,-1.393202,,
29.529747,-1.265952,,
29.40348,-1.426516,,
29.223213,-1.492368,,
29.29457,-1.517042,,
29.650516,-1.368447,,
29.336271,-1.463982,,
29.596769,-1.369148,,
29.418572,-1.497699,,
29.812873,-2.117003,,
29.795481,-2.168119,,
29.832218,-2.084953,,
29.725021,-2.195755,,
29.778029,-2.187593,,
29.586302,-2.012646,,
29.757032,-2.253287,,
29.692666,-1.183291,,
29.144875,-2.337378,,
29.370386,-2.26792,,
29.296491,-1.148252,,
29.070915,-2.743032,,
29.625667,-1.08299,,
28.925223,-1.127578,,
28.945789,-1.139551,,
29.236636,-1.22274,,
29.951213,-2.636497,,
29.13082,-1.213045,,
29.044144,-2.310003,,
29.640611,-1.122407,,
29.052079,-2.709358,,
29.23462,-2.38071,,
29.227237,-1.184234,,
28.881171,-1.242768,,
28.877017,-1.234375,,
29.26289,-1.078351,,
29.709674,-1.214319,,
29.308339,-2.753435,,
29.629089,-1.187113,,
28.962274,-1.335285,,
29.01565,-2.355721,,
29.116115,-1.20846,,
29.270347,-2.732044,,
29.140396,-1.221325,,
29.5787,-2.628536,,
29.072956,-1.644962,,
28.978926,-2.430011,,
29.254018,-1.183443,,
29.121738,-1.103363,,
29.303052,-2.742753,,
28.92943,-1.534916,,
29.184052,-2.608636,,
28.908835,-2.627165,,
29.262647,-1.130682,,
29.347748,-2.068098,,
29.045457,-2.719461,,
29.202785,-2.635669,,
29.619238,-1.179142,,
29.099714,-1.176352,,
29.60174,-1.256715,,
29.192951,-1.274172,,
29.288595,-1.069241,,
29.009941,-1.25333,,
29.967704,-1.350295,,
29.892755,-1.049552,,
29.538611,-2.745353,,
29.917569,-2.168283,,
29.918971,-2.182398,,
29.849222,-2.286366,,
29.699592,-1.074845,,
29.363158,-1.878068,,
29.83221,-2.164917,,
29.814434,-1.3988,,
29.807299,-1.561791,,
29.924408,-1.389358,,
29.946416,-1.422232,,
28.909825,-2.280192,,
29.85897,-2.128132,,
29.849684,-2.12606,,
29.911102,-2.155092,,
29.307402,-1.929623,,
29.87726,-2.169624,,
29.89285,-1.082094,,
28.910971,-2.773258,,
29.865912,-1.573731,,
29.457651,-2.691167,,
28.929744,-2.743187,,
29.749943,-1.987616,,
29.230811,-2.357101,,
29.330499,-1.162495,,
29.338697,-1.240151,,
29.694876,-1.056613,,
29.722417,-1.140887,,
29.374855,-1.237616,,
29.758309,-1.557038,,
29.744166,-1.696951,,
29.967915,-2.4035,,
29.491632,-1.765467,,
29.348266,-1.879485,,
28.951053,-2.746229,,
29.182018,-2.581568,,
29.629278,-2.577513,,
29.66508,-1.738679,,
29.629302,-1.686601,,
28.880393,-1.672799,,
28.921766,-2.732514,,
28.937946,-2.32282,,
29.192026,-2.452548,,
29.98907,-1.418078,,
29.334876,-1.812551,,
29.058093,-2.790439,,
29.379662,-2.823076,,
29.447431,-1.785003,,
29.064853,-1.953704,,
29.419069,-2.756657,,
29.022036,-1.31999,,
29.667467,-1.570637,,
28.871954,-1.868298,,
29.572483,-2.020752,,
28.951504,-1.841222,,
29.572713,-1.412443,,
29.073379,-2.788107,,
29.444822,-2.139987,,
29.005913,-1.341953,,
28.862601,-1.571832,,
29.965378,-1.425145,,
28.871093,-2.05148,,
28.980337,-1.252473,,
29.206186,-1.358832,,
29.418337,-2.516553,,
29.055092,-1.425556,,
29.409216,-2.504271,,
29.516741,-1.362603,,
29.333462,-2.558263,,
29.359036,-2.585168,,
29.520515,-1.225748,,
29.580263,-1.602345,,
29.742229,-1.272229,,
29.141591,-1.259512,,
29.279857,-2.315526,,
28.863616,-2.078635,,
29.289144,-2.427353,,
29.431578,-1.677249,,
29.461069,-1.412652,,
29.28977,-1.811247,,
29.219703,-1.199399,,
29.308577,-1.60712,,
29.129995,-1.379106,,
29.12313,-1.37077,,
29.308758,-1.796406,,
29.118099,-1.43354,,
29.553627,-1.3515,,
28.96424,-1.427384,,
29.187116,-1.601572,,
29.319842,-2.386359,,
29.3173,-1.865729,,
29.300916,-1.479402,,
29.316383,-1.619176,,
29.280188,-1.12804,,
29.492273,-1.532011,,
29.311832,-2.588727,,
29.613293,-1.361982,,
29.385188,-1.351609,,
29.279022,-1.492786,,
29.402668,-1.494909,,
29.452492,-1.435477,,
29.678555,-1.262843,,
29.437818,-1.695226,,
29.186392,-1.5007,,
29.401205,-1.619854,,
29.083052,-1.298184,,
29.722041,-1.35538,,
29.406359,-1.69965,,
29.386361,-1.314816,,
29.380403,-1.717533,,
29.180405,-1.530956,,
29.127407,-1.563341,,
29.144743,-1.435032,,
29.625628,-1.280321,,
29.357586,-1.57284,,
29.301857,-1.681669,,
29.095637,-1.374194,,
29.306969,-1.644923,,
29.936201,-2.638519,,
29.511512,-1.497258,,
29.738989,-1.214537,,
28.887851,-1.355724,,
29.615285,-1.165695,,
29.507603,-1.203574,,
28.869653,-1.121693,,
28.929756,-1.894568,,
29.150402,-1.247613,,
28.899003,-1.709945,,
29.727919,-1.072437,,
29.465977,-2.829796,,
29.77992,-1.082662,,
29.731624,-1.055989,,
28.897091,-1.726826,,
28.892182,-1.951497,,
29.815492,-1.257429,,
29.389832,-1.240262,,
29.329096,-1.090061,,
29.212257,-2.455467,,
29.991999,-1.3877,,
29.280618,-2.621416,,
29.268308,-2.186985,,
28.887787,-1.969218,,
28.989317,-1.524902,,
29.29928,-2.646647,,
29.290075,-2.388829,,
29.216525,-1.353876,,
29.368856,-2.552256,,
29.71237,-1.830919,,
29.693821,-1.807393,,
29.156185,-1.313829,,
29.946894,-2.709085,,
29.76673,-1.38255,,
29.456776,-1.307925,,
29.531357,-1.326766,,
29.209073,-1.346571,,
29.618219,-1.482606,,
29.160527,-1.420406,,
29.21761,-1.586279,,
29.340403,-1.651321,,
29.383281,-1.633869,,
29.170586,-1.327965,,
29.271256,-1.35417,,
29.464952,-1.534054,,
29.269474,-2.134482,,
29.761002,-1.988855,,
29.713385,-2.631945,,
29.687475,-2.526527,,
29.635008,-2.239214,,
29.952117,-1.392967,,
29.413146,-2.35526,,
29.894335,-1.17367,,
29.849559,-1.72794,,
29.738852,-2.057877,,
29.785669,-2.404151,,
29.54167,-2.18062,,
29.851363,-1.89708,,
29.812137,-2.623278,,
29.700712,-2.568262,,
29.54043,-2.1409,,
29.875155,-2.018546,,
29.722746,-2.501475,,
29.572414,-2.310547,,
29.530831,-1.799461,,
29.74987,-2.317392,,
29.742197,-2.348605,,
29.995237,-2.541686,,
29.958781,-2.605525,,
29.472633,-1.987732,,
29.024412,-1.570373,,
29.532127,-2.270229,,
29.139269,-2.805791,,
29.820176,-2.810079,,
29.591557,-1.631216,,
28.973429,-1.650837,,
29.792579,-2.037889,,
29.995158,-2.560216,,
29.675243,-2.774394,,
29.938391,-2.571522,,
29.181499,-2.235799,,
29.914752,-2.723609,,
29.435696,-1.956687,,
29.822213,-2.822069,,
28.997918,-1.67436,,
29.999025,-2.736045,,
29.974352,-2.768648,,
29.848965,-2.654248,,
29.691912,-2.596189,,
29.912997,-1.12813,,
29.909401,-2.303524,,
29.816637,-2.591552,,
29.688777,-2.754825,,
28.876086,-2.537269,,
29.026715,-2.432303,,
29.859111,-2.61468,,
29.94012,-2.24446,,
29.042365,-1.699798,,
29.000956,-2.597497,,
29.398065,-2.80664,,
29.0457,-2.608811,,
29.993193,-2.314124,,
28.945862,-2.437825,,
29.866512,-1.851163,,
29.943202,-1.8756,,
29.209118,-2.683245,,
29.856908,-1.145727,,
29.866572,-1.1597,,
29.967787,-1.896937,,
29.659803,-2.839005,,
29.905842,-2.489024,,
29.927046,-1.218111,,
29.933698,-1.874691,,
29.920998,-1.670511,,
29.966854,-1.990838,,
29.393838,-2.039925,,
29.975645,-1.55436,,
29.81975,-1.318331,,
29.997128,-2.806624,,
29.901293,-1.747302,,
29.756011,-2.764808,,
29.838199,-1.40336,,
29.976397,-1.912368,,
29.8964,-2.388039,,
29.642922,-2.839791,,
29.831421,-2.735857,,
29.902532,-2.59335,,
29.877758,-1.828378,,
29.873738,-1.7856,,
28.929134,-2.812096,,
28.895972,-2.573425,,
29.371506,-2.097245,,
29.720045,-2.720046,,
29.846702,-2.351507,,
29.805094,-1.340499,,
29.685364,-2.264064,,
29.969349,-1.835323,,
29.572839,-2.163106,,
29.653867,-2.299373,,
29.822207,-1.94728,,
29.783974,-1.205308,,
29.572748,-2.090581,,
29.600381,-2.162844,,
29.591332,-2.056688,,
29.710253,-2.274537,,
29.505518,-2.246047,,
29.681474,-2.3255,,
29.825418,-2.326457,,
29.990876,-1.773314,,
29.423556,-2.046744,,
29.556306,-2.468118,,
29.530132,-2.210962,,
29.786207,-2.534617,,
29.573581,-2.18596,,
29.87033,-2.481871,,
29.971209,-2.135719,,
29.32997,-1.297725,,
29.543315,-1.801001,,
29.689517,-2.444472,,
29.672948,-2.379334,,
29.628506,-2.130761,,
29.58243,-1.672681,,
29.860571,-1.805299,,
29.996118,-2.159908,,
29.455342,-1.982915,,
28.861881,-1.94177,,
29.425201,-2.02098,,
28.872004,-2.32262,,
28.970352,-2.590438,,
29.797861,-1.896887,,
28.979418,-2.582533,,
29.394805,-1.995419,,
29.405097,-2.013833,,
29.496311,-1.802133,,
29.547925,-2.550774,,
29.6653,-1.859725,,
29.660896,-1.946271,,
29.445695,-2.072764,,
29.906682,-2.830447,,
29.104671,-2.838132,,
28.885351,-2.268756,,
29.83991,-2.819722,,
29.488301,-2.322314,,
29.346064,-2.443874,,
29.176606,-2.458792,,
29.104712,-2.479924,,
29.553983,-1.652103,,
29.663315,-2.235542,,
29.954216,-1.617125,,
29.889478,-1.915239,,
29.868566,-2.608171,,
29.941992,-2.125118,,
29.940448,-1.631338,,
29.601527,-2.426889,,
29.637543,-2.168139,,
29.955962,-2.135012,,
29.894997,-2.304467,,
29.934745,-2.339154,,
29.510108,-1.860589,,
28.979244,-1.627533,,
28.865915,-2.604415,,
29.541615,-1.760711,,
29.559554,-2.318069,,
29.906941,-2.765301,,
29.911205,-2.508706,,
29.690716,-1.930572,,
29.898598,-2.317418,,
29.311683,-2.547136,,
29.412057,-1.667441,,
29.711038,-1.796328,,
29.015598,-2.196935,,
29.158374,-1.599373,,
29.349544,-2.729376,,
29.633927,-2.3541,,
29.383781,-2.707047,,
29.408891,-1.543722,,
29.730848,-1.389032,,
29.563208,-1.271305,,
29.315658,-2.099866,,
29.748706,-1.286053,,
29.715639,-1.550418,,
29.342383,-1.615277,,
29.096589,-1.546621,,
29.392934,-1.595772,,
29.403967,-1.596743,,
29.869027,-1.35551,,
29.290657,-1.310521,,
29.297072,-1.582669,,
29.262646,-1.284676,,
29.286013,-1.405159,,
29.407524,-2.671357,,
29.313281,-2.579472,,
29.765883,-1.296048,,
29.861449,-1.320648,,
29.83503,-1.287837,,
29.96209,-2.256783,,
29.969889,-2.298996,,
29.511886,-1.625482,,
29.061602,-1.360997,,
29.23617,-1.516076,,
29.926722,-2.579558,,
29.311517,-1.170769,,
29.353588,-1.222026,,
29.383651,-1.1789,,
29.612605,-1.58408,,
29.653879,-1.445184,,
29.468574,-1.435888,,
29.448279,-1.263726,,
29.026854,-1.181045,,
29.271981,-1.707654,,
29.697744,-1.43724,,
29.335053,-1.540852,,
29.177628,-1.582277,,
29.603074,-1.537035,,
29.310909,-1.896267,,
29.612316,-1.318377,,
29.292245,-1.332398,,
29.952783,-2.27835,,
29.250518,-1.472669,,
29.191545,-1.345906,,
29.437426,-2.422188,,
29.494765,-1.82177,,
29.806495,-1.62656,,
29.899183,-1.965158,,
29.514584,-1.927212,,
29.675561,-2.007958,,
29.633014,-1.831661,,
29.570635,-2.447037,,
29.985665,-1.276235,,
29.934068,-1.419722,,
29.369587,-2.187207,,
29.203988,-2.822912,,
29.306279,-2.115376,,
29.77925,-1.672331,,
29.196975,-2.659289,,
29.449839,-2.374747,,
29.869326,-1.075011,,
29.602501,-2.332891,,
29.458144,-2.002633,,
29.664222,-1.147635,,
29.263809,-2.75178,,
29.224627,-2.216456,,
28.915496,-1.249722,,
29.012944,-1.091724,,
29.090352,-1.137434,,
29.009568,-1.111342,,
28.863726,-1.459793,,
29.08189,-1.270407,,
29.596726,-1.699509,,
28.97398,-1.743267,,
29.65312,-1.189417,,
29.003056,-1.196548,,
29.186006,-2.719436,,
29.453262,-2.013946,,
29.003676,-1.393336,,
29.600642,-1.215029,,
29.081739,-2.376547,,
29.252134,-2.744106,,
29.042741,-2.555382,,
29.778709,-1.233562,,
29.551462,-2.637268,,
29.394094,-2.836482,,
29.204204,-2.724446,,
29.094869,-2.621011,,
28.91602,-2.589544,,
29.205171,-2.739572,,
29.104496,-1.937195,,
29.560782,-2.617963,,
29.588789,-2.772582,,
29.996744,-1.491052,,
29.939052,-1.485822,,
29.643032,-1.779614,,
29.840919,-1.351186,,
29.827286,-1.471242,,
28.881791,-1.815688,,
29.762032,-1.155897,,
29.868165,-2.768332,,
29.740789,-1.44725,,
29.820394,-1.487541,,
29.190798,-2.739786,,
28.916473,-1.618022,,
29.614018,-2.743932,,
29.535563,-1.846488,,
29.782785,-1.218874,,
29.594929,-2.756387,,
29.480769,-1.088503,,
29.544368,-2.66419,,
29.770016,-1.852636,,
29.65069,-2.428946,,
29.980089,-1.933956,,
29.499962,-2.292997,,
29.51144,-1.936791,,
29.623905,-1.822954,,
29.898121,-1.646857,,
29.503049,-2.783532,,
29.598751,-2.071605,,
28.894034,-2.819058,,
29.206963,-2.358303,,
29.44062,-2.45607,,
29.688655,-2.411084,,
29.713435,-2.057801,,
29.712125,-1.720743,,
29.5134,-2.700241,,
29.67427,-1.82616,,
29.413635,-1.982909,,
29.528943,-2.542341,,
29.494407,-1.951363,,
29.676067,-1.89211,,
29.819065,-1.872323,,
29.617182,-1.68913,,
29.478348,-2.471521,,
29.334878,-2.191626,,
29.237588,-2.347293,,
29.396122,-1.917991,,
29.671402,-1.804957,,
28.863956,-2.233805,,
29.51871,-1.797734,,
29.183659,-2.330723,,
29.323258,-2.162527,,
29.988407,-1.758395,,
29.536152,-2.095441,,
29.459662,-1.856263,,
29.348264,-2.140292,,
28.94449,-1.789981,,
29.736503,-1.612157,,
28.890434,-1.418216,,
29.849126,-1.630649,,
29.56206,-1.938422,,
28.926864,-1.094615,,
29.686868,-1.568598,,
28.993977,-1.565871,,
28.886263,-1.410187,,
29.082891,-1.475156,,
29.512845,-1.554126,,
29.645096,-1.896059,,
29.413758,-1.30244,,
29.625381,-1.442091,,
29.036751,-2.200994,,
29.623574,-2.487197,,
29.44529,-1.873185,,
29.164378,-1.491099,,
29.45316,-1.935219,,
29.163002,-1.528689,,
29.449339,-1.742903,,
29.308453,-1.654589,,
29.211762,-1.288243,,
29.96253,-1.340005,,
29.489953,-1.282481,,
29.380675,-1.6671,,
29.421263,-1.307654,,
29.511424,-1.261231,,
29.285961,-1.682138,,
29.340857,-1.576548,,
29.286554,-1.373435,,
29.607533,-1.393022,,
29.196479,-2.263665,,
29.095845,-1.308511,,
29.503386,-2.359765,,
28.975759,-1.230645,,
29.960193,-2.614703,,
29.37251,-2.134236,,
29.375995,-1.77329,,
29.683417,-1.173924,,
28.879221,-1.079534,,
28.928252,-1.272913,,
28.932815,-1.322952,,
29.266148,-1.198254,,
28.943176,-1.369385,,
28.868887,-1.131987,,
28.896585,-1.201478,,
28.874868,-1.066686,,
28.920136,-1.231107,,
29.722956,-1.152087,,
29.27657,-2.263183,,
29.308152,-1.060616,,
29.131183,-1.201721,,
28.991438,-1.306365,,
29.183299,-1.287364,,
29.223386,-1.249514,,
29.924768,-1.309889,,
28.928846,-1.38621,,
28.993983,-1.376152,,
28.909306,-1.76929,,
29.921491,-1.063887,,
29.591598,-2.619288,,
29.859275,-1.417753,,
28.925745,-1.694172,,
29.665165,-1.048797,,
29.677512,-1.05819,,
29.865242,-1.057281,,
28.891761,-1.588463,,
29.162968,-2.391122,,
29.79888,-1.499062,,
29.342704,-1.792772,,
29.083273,-2.206223,,
28.949609,-1.891154,,
29.494849,-1.149909,,
29.485856,-1.156989,,
28.902608,-1.959116,,
28.96307,-1.414369,,
28.883918,-1.542091,,
29.076397,-2.633018,,
29.265582,-2.116635,,
28.953887,-1.807523,,
29.316115,-2.740003,,
29.061398,-2.491505,,
29.32226,-2.760166,,
29.352513,-2.541965,,
28.912047,-1.175803,,
29.049825,-1.303756,,
29.683483,-1.698653,,
28.86271,-1.483115,,
29.144073,-1.278006,,
29.506602,-1.56368,,
29.702446,-1.929273,,
29.131416,-1.41939,,
29.594975,-1.299258,,
29.529785,-1.992901,,
28.967454,-1.826211,,
28.937304,-1.52781,,
29.07886,-2.009052,,
29.266569,-1.308677,,
28.953912,-1.402499,,
29.993035,-1.40594,,
29.441119,-1.748517,,
29.263481,-1.348268,,
29.276994,-2.164236,,
29.925799,-2.750433,,
29.489597,-1.222038,,
29.369491,-2.801429,,
29.551967,-1.176454,,
29.315481,-2.724106,,
29.881211,-1.451453,,
28.916709,-1.68464,,
29.783896,-1.545907,,
29.753839,-1.066105,,
29.253342,-1.690887,,
29.158364,-2.434228,,
29.728173,-1.866052,,
29.114804,-2.42017,,
28.873027,-2.191487,,
29.472974,-1.771026,,
29.561038,-1.628221,,
29.579101,-1.080483,,
29.185872,-1.667036,,
29.413857,-2.648162,,
29.36831,-2.424101,,
29.34617,-2.305034,,
29.255188,-2.501126,,
29.418209,-2.767823,,
29.718351,-1.272847,,
29.571548,-1.258202,,
29.20176,-1.6466,,
29.098628,-1.519943,,
29.280252,-2.32575,,
29.764423,-1.282394,,
29.763537,-1.352925,,
29.318299,-2.619939,,
29.329797,-2.346908,,
29.338848,-2.350506,,
29.272367,-1.481342,,
29.75781,-1.305582,,
29.872493,-1.30423,,
28.898324,-2.250488,,
29.362922,-1.310483,,
29.119276,-2.450434,,
29.100503,-2.462483,,
29.260431,-2.568594,,
29.357183,-2.429573,,
29.347481,-2.293805,,
29.308818,-2.356861,,
29.298418,-2.489738,,
29.374098,-2.296342,,
29.553911,-1.546115,,
29.473494,-1.686599,,
29.69169,-1.349373,,
29.36205,-2.617173,,
29.87061,-1.241098,,
29.850508,-1.332569,,
29.83898,-1.276064,,
29.841852,-1.228125,,
29.996617,-2.146301,,
29.977774,-2.467479,,
29.265746,-2.476987,,
29.314256,-1.697167,,
29.35543,-1.643365,,
28.89834,-2.332033,,
29.058805,-1.399915,,
29.183544,-1.373949,,
29.20626,-1.532964,,
29.037709,-1.220437,,
29.262935,-1.59199,,
29.386944,-1.699426,,
29.500396,-1.218966,,
29.049559,-1.287991,,
29.552007,-1.319213,,
29.243981,-1.403614,,
29.88536,-1.417919,,
29.2482,-1.380076,,
29.626638,-1.421814,,
29.573183,-1.302577,,
29.981641,-1.349779,,
29.64313,-2.744948,,
29.720249,-2.265462,,
29.805735,-2.271482,,
29.795731,-2.137069,,
29.84482,-2.117674,,
29.814295,-2.126814,,
29.580874,-1.849936,,
29.724416,-1.965187,,
29.609339,-2.360294,,
29.683005,-2.053616,,
29.794232,-2.015384,,
29.781218,-2.021297,,
29.404194,-2.156813,,
29.391768,-1.853706,,
29.551584,-2.098341,,
29.733142,-2.143516,,
29.617806,-1.769596,,
29.679257,-2.518377,,
29.633378,-2.395017,,
29.705713,-2.303733,,
29.745377,-2.339926,,
29.391684,-2.284094,,
29.541732,-2.062524,,
29.430411,-2.254309,,
29.49938,-2.177706,,
29.697782,-2.334891,,
29.576754,-2.119959,,
29.995007,-1.291611,,
29.722287,-2.340028,,
29.74746,-1.910802,,
29.189784,-2.832566,,
29.803237,-2.282512,,
29.693385,-1.63082,,
29.69828,-2.157464,,
29.238985,-2.279182,,
29.215185,-2.238992,,
29.213284,-2.289921,,
29.851581,-1.068626,,
29.999415,-2.458612,,
29.748568,-1.842052,,
29.19814,-2.319446,,
29.949312,-2.563905,,
29.171456,-2.369487,,
29.056501,-2.732203,,
29.123628,-2.763074,,
29.590847,-2.5306,,
29.178214,-2.287643,,
29.654119,-2.824982,,
28.952849,-2.689972,,
29.054648,-1.50653,,
29.071708,-2.613741,,
29.725671,-1.622841,,
29.251757,-2.730891,,
28.899071,-1.250762,,
28.945763,-1.344714,,
29.645801,-2.684042,,
28.96926,-1.882968,,
29.585494,-1.648216,,
28.941173,-1.11388,,
29.778016,-1.173573,,
29.598318,-2.569642,,
29.214123,-2.672956,,
29.046243,-1.551563,,
29.662413,-1.1017,,
29.655094,-2.665783,,
28.870467,-1.179765,,
29.201217,-1.063346,,
28.991074,-1.071961,,
28.98325,-1.11139,,
28.975141,-1.408676,,
29.316288,-2.261244,,
29.321713,-2.822047,,
28.99132,-2.515963,,
29.709665,-1.195665,,
29.971002,-2.735785,,
29.624418,-1.235616,,
29.195088,-1.095569,,
28.982223,-1.300526,,
29.070846,-2.422104,,
29.371434,-1.838577,,
28.987087,-1.655884,,
29.669195,-2.591168,,
29.032549,-1.69961,,
29.058329,-1.052736,,
29.949065,-1.280778,,
28.931351,-2.666399,,
29.047339,-2.495252,,
29.691558,-2.827341,,
29.232729,-2.826425,,
28.975273,-1.388056,,
28.90701,-1.469905,,
29.415922,-2.534273,,
28.925451,-1.733515,,
29.384469,-2.731991,,
29.435136,-2.556258,,
29.07842,-1.091036,,
29.794443,-2.757658,,
29.394966,-2.023877,,
29.717846,-2.82114,,
28.997084,-2.474101,,
29.915524,-1.048227,,
29.809556,-1.0592,,
29.953315,-2.468132,,
29.813428,-1.93486,,
29.57989,-2.684427,,
29.936232,-2.380923,,
29.951858,-2.45742,,
29.973737,-1.620051,,
29.932967,-1.515322,,
29.996147,-1.562222,,
29.911926,-1.608642,,
29.944694,-1.799734,,
29.754421,-2.622036,,
29.877702,-1.409782,,
29.828506,-1.586037,,
29.918143,-2.087335,,
29.942443,-2.266598,,
28.921346,-1.751875,,
29.798708,-1.224242,,
29.985931,-1.951217,,
29.850015,-1.410381,,
